Uid,Sid,Tag,Key,Time,Value,UpdateTime
6736505735,default,daily_report,valid_stand,1763856000,"{""count"":10}",1763942597
6736505735,default,daily_report,valid_stand,1763942400,"{""count"":2}",1764708491
6736505735,default,daily_report,valid_stand,1764028800,"{""count"":8}",1764708489
6736505735,default,daily_report,valid_stand,1764201600,"{""count"":8}",1764708489
6736505735,default,daily_report,valid_stand,1764288000,"{""count"":13}",1764708487
6736505735,default,daily_report,valid_stand,1764374400,"{""count"":10}",1764708487
6736505735,default,daily_report,valid_stand,1764460800,"{""count"":9}",1764708487
6736505735,default,daily_report,valid_stand,1764547200,"{""count"":6}",1764708482
6736505735,default,daily_report,valid_stand,1764633600,"{""count"":4}",1764708482
6736505735,default,daily_report,valid_stand,1765065600,"{""count"":2}",1765870195
6736505735,default,daily_report,valid_stand,1765152000,"{""count"":5}",1765870193
6736505735,default,daily_report,valid_stand,1765238400,"{""count"":6}",1765870193
6736505735,default,daily_report,valid_stand,1765324800,"{""count"":8}",1765870193
6736505735,default,daily_report,valid_stand,1765411200,"{""count"":2}",1765870192
6736505735,default,daily_report,valid_stand,1765584000,"{""count"":6}",1765870192
6736505735,default,daily_report,valid_stand,1765670400,"{""count"":10}",1765870190
6736505735,default,daily_report,valid_stand,1765756800,"{""count"":2}",1765870190
6736505735,default,daily_report,steps,1758067200,"{""calories"":276,""distance"":4072,""steps"":6889}",1758189753
6736505735,default,daily_report,steps,1758153600,"{""calories"":181,""distance"":2723,""steps"":4414}",1758395660
6736505735,default,daily_report,steps,1758240000,"{""calories"":147,""distance"":2420,""steps"":3974}",1758395660
6736505735,default,daily_report,steps,1758326400,"{""calories"":125,""distance"":1872,""steps"":3159}",1759075568
6736505735,default,daily_report,steps,1758412800,"{""calories"":254,""distance"":3707,""steps"":6252}",1759075568
6736505735,default,daily_report,steps,1758499200,"{""calories"":394,""distance"":6423,""steps"":10571}",1759075567
6736505735,default,daily_report,steps,1758585600,"{""calories"":191,""distance"":2817,""steps"":4615}",1759075567
6736505735,default,daily_report,steps,1758672000,"{""calories"":378,""distance"":5589,""steps"":9411}",1759075567
6736505735,default,daily_report,steps,1758758400,"{""calories"":344,""distance"":5464,""steps"":9138}",1759075567
6736505735,default,daily_report,steps,1758844800,"{""calories"":393,""distance"":5862,""steps"":9888}",1759075564
6736505735,default,daily_report,steps,1758931200,"{""calories"":368,""distance"":5731,""steps"":9600}",1759075564
6736505735,default,daily_report,steps,1759017600,"{""calories"":384,""distance"":5780,""steps"":9617}",1759182264
6736505735,default,daily_report,steps,1759104000,"{""calories"":183,""distance"":2668,""steps"":4518}",1759527778
6736505735,default,daily_report,steps,1759190400,"{""calories"":250,""distance"":3674,""steps"":6226}",1759527777
6736505735,default,daily_report,steps,1759276800,"{""calories"":473,""distance"":6972,""steps"":11661}",1759527777
6736505735,default,daily_report,steps,1759363200,"{""calories"":454,""distance"":6727,""steps"":11355}",1759527777
6736505735,default,daily_report,steps,1759449600,"{""calories"":357,""distance"":5473,""steps"":9174}",1759651293
6736505735,default,daily_report,steps,1759536000,"{""calories"":429,""distance"":6617,""steps"":11069}",1759651293
6736505735,default,daily_report,steps,1759622400,"{""calories"":284,""distance"":4267,""steps"":7110}",1759761801
6736505735,default,daily_report,steps,1759708800,"{""calories"":419,""distance"":6558,""steps"":10803}",1760115147
6736505735,default,daily_report,steps,1759795200,"{""calories"":389,""distance"":5681,""steps"":9539}",1760115147
6736505735,default,daily_report,steps,1759881600,"{""calories"":53,""distance"":667,""steps"":1119}",1760115145
6736505735,default,daily_report,steps,1759968000,"{""calories"":210,""distance"":2717,""steps"":4409}",1760115145
6736505735,default,daily_report,steps,1760054400,"{""calories"":369,""distance"":5477,""steps"":9233}",1760340101
6736505735,default,daily_report,steps,1760140800,"{""calories"":570,""distance"":8476,""steps"":14062}",1760340101
6736505735,default,daily_report,steps,1760227200,"{""calories"":439,""distance"":6545,""steps"":10987}",1760799818
6736505735,default,daily_report,steps,1760313600,"{""calories"":319,""distance"":4696,""steps"":7849}",1760799818
6736505735,default,daily_report,steps,1760400000,"{""calories"":209,""distance"":3096,""steps"":5247}",1760799817
6736505735,default,daily_report,steps,1760486400,"{""calories"":273,""distance"":3911,""steps"":6556}",1760799817
6736505735,default,daily_report,steps,1760572800,"{""calories"":165,""distance"":2412,""steps"":4066}",1760799817
6736505735,default,daily_report,steps,1760659200,"{""calories"":339,""distance"":5054,""steps"":8509}",1760799265
6736505735,default,daily_report,steps,1760745600,"{""calories"":287,""distance"":4307,""steps"":7169}",1761759760
6736505735,default,daily_report,steps,1760832000,"{""calories"":88,""distance"":1360,""steps"":2259}",1761759760
6736505735,default,daily_report,steps,1760918400,"{""calories"":311,""distance"":4569,""steps"":7733}",1761759760
6736505735,default,daily_report,steps,1761004800,"{""calories"":1038,""distance"":15273,""steps"":25701}",1761759758
6736505735,default,daily_report,steps,1761091200,"{""calories"":335,""distance"":4969,""steps"":8404}",1761759758
6736505735,default,daily_report,steps,1761177600,"{""calories"":332,""distance"":5157,""steps"":8389}",1761759758
6736505735,default,daily_report,steps,1761264000,"{""calories"":305,""distance"":4746,""steps"":7922}",1761759756
6736505735,default,daily_report,steps,1761350400,"{""calories"":588,""distance"":8690,""steps"":14674}",1761759756
6736505735,default,daily_report,steps,1761436800,"{""calories"":191,""distance"":2813,""steps"":4758}",1761759756
6736505735,default,daily_report,steps,1761523200,"{""calories"":408,""distance"":6704,""steps"":10875}",1761759756
6736505735,default,daily_report,steps,1761609600,"{""calories"":234,""distance"":3344,""steps"":5578}",1761759754
6736505735,default,daily_report,steps,1761696000,"{""calories"":751,""distance"":11408,""steps"":19115}",1762685249
6736505735,default,daily_report,steps,1761782400,"{""calories"":439,""distance"":6522,""steps"":11001}",1762685249
6736505735,default,daily_report,steps,1761868800,"{""calories"":439,""distance"":7121,""steps"":11764}",1762685245
6736505735,default,daily_report,steps,1761955200,"{""calories"":90,""distance"":1563,""steps"":2591}",1762685245
6736505735,default,daily_report,steps,1762041600,"{""calories"":55,""distance"":893,""steps"":1470}",1762685242
6736505735,default,daily_report,steps,1762128000,"{""calories"":274,""distance"":4051,""steps"":6752}",1762685242
6736505735,default,daily_report,steps,1762214400,"{""calories"":97,""distance"":1433,""steps"":2346}",1762685242
6736505735,default,daily_report,steps,1762300800,"{""calories"":162,""distance"":2831,""steps"":4587}",1762685238
6736505735,default,daily_report,steps,1762387200,"{""calories"":275,""distance"":4074,""steps"":6876}",1762685238
6736505735,default,daily_report,steps,1762473600,"{""calories"":409,""distance"":5956,""steps"":10045}",1762685234
6736505735,default,daily_report,steps,1762560000,"{""calories"":458,""distance"":6742,""steps"":11363}",1762685234
6736505735,default,daily_report,steps,1762646400,"{""calories"":323,""distance"":4839,""steps"":8108}",1763942605
6736505735,default,daily_report,steps,1762732800,"{""calories"":342,""distance"":5084,""steps"":8572}",1763942605
6736505735,default,daily_report,steps,1762819200,"{""calories"":481,""distance"":6998,""steps"":11573}",1763942605
6736505735,default,daily_report,steps,1762905600,"{""calories"":246,""distance"":3797,""steps"":6198}",1763942604
6736505735,default,daily_report,steps,1762992000,"{""calories"":307,""distance"":4303,""steps"":7160}",1763942604
6736505735,default,daily_report,steps,1763078400,"{""calories"":288,""distance"":4852,""steps"":7698}",1763942604
6736505735,default,daily_report,steps,1763164800,"{""calories"":240,""distance"":3531,""steps"":5927}",1763942602
6736505735,default,daily_report,steps,1763251200,"{""calories"":489,""distance"":7913,""steps"":13060}",1763942602
6736505735,default,daily_report,steps,1763337600,"{""calories"":212,""distance"":3068,""steps"":5119}",1763942600
6736505735,default,daily_report,steps,1763424000,"{""calories"":268,""distance"":4180,""steps"":6829}",1763942600
6736505735,default,daily_report,steps,1763510400,"{""calories"":241,""distance"":3498,""steps"":5884}",1763942600
6736505735,default,daily_report,steps,1763596800,"{""calories"":363,""distance"":5816,""steps"":9450}",1763942599
6736505735,default,daily_report,steps,1763683200,"{""calories"":247,""distance"":3809,""steps"":6380}",1763942599
6736505735,default,daily_report,steps,1763769600,"{""calories"":294,""distance"":4661,""steps"":7833}",1763942597
6736505735,default,daily_report,steps,1763856000,"{""calories"":468,""distance"":6513,""steps"":10839}",1763942597
6736505735,default,daily_report,steps,1763942400,"{""calories"":146,""distance"":2137,""steps"":3577}",1764708491
6736505735,default,daily_report,steps,1764028800,"{""calories"":276,""distance"":4060,""steps"":6804}",1764708489
6736505735,default,daily_report,steps,1764115200,"{""calories"":266,""distance"":3953,""steps"":6696}",1764708489
6736505735,default,daily_report,steps,1764201600,"{""calories"":251,""distance"":3697,""steps"":6273}",1764708489
6736505735,default,daily_report,steps,1764288000,"{""calories"":259,""distance"":3847,""steps"":6394}",1764708487
6736505735,default,daily_report,steps,1764374400,"{""calories"":349,""distance"":5331,""steps"":8838}",1764708487
6736505735,default,daily_report,steps,1764460800,"{""calories"":410,""distance"":6326,""steps"":10458}",1764708487
6736505735,default,daily_report,steps,1764547200,"{""calories"":394,""distance"":5969,""steps"":10030}",1764708482
6736505735,default,daily_report,steps,1764633600,"{""calories"":257,""distance"":3840,""steps"":6511}",1765870196
6736505735,default,daily_report,steps,1764720000,"{""calories"":460,""distance"":7330,""steps"":12146}",1765870196
6736505735,default,daily_report,steps,1764806400,"{""calories"":307,""distance"":4478,""steps"":7575}",1765870196
6736505735,default,daily_report,steps,1764892800,"{""calories"":168,""distance"":2467,""steps"":4190}",1765870195
6736505735,default,daily_report,steps,1764979200,"{""calories"":325,""distance"":4820,""steps"":8124}",1765870195
6736505735,default,daily_report,steps,1765065600,"{""calories"":392,""distance"":5804,""steps"":9792}",1765870195
6736505735,default,daily_report,steps,1765152000,"{""calories"":299,""distance"":4625,""steps"":7783}",1765870193
6736505735,default,daily_report,steps,1765238400,"{""calories"":466,""distance"":7169,""steps"":12002}",1765870193
6736505735,default,daily_report,steps,1765324800,"{""calories"":341,""distance"":5443,""steps"":8940}",1765870193
6736505735,default,daily_report,steps,1765411200,"{""calories"":244,""distance"":3490,""steps"":5893}",1765870192
6736505735,default,daily_report,steps,1765497600,"{""calories"":250,""distance"":3714,""steps"":6303}",1765870192
6736505735,default,daily_report,steps,1765584000,"{""calories"":303,""distance"":4378,""steps"":7373}",1765870192
6736505735,default,daily_report,steps,1765670400,"{""calories"":455,""distance"":6861,""steps"":11504}",1765870190
6736505735,default,daily_report,steps,1765756800,"{""calories"":60,""distance"":798,""steps"":1366}",1765870190
6736505735,default,daily_report,steps,1765843200,"{""calories"":190,""distance"":2814,""steps"":4762}",1766221755
6736505735,default,daily_report,steps,1765929600,"{""calories"":197,""distance"":2951,""steps"":4992}",1766221755
6736505735,default,daily_report,steps,1766016000,"{""calories"":360,""distance"":5328,""steps"":9003}",1766221755
6736505735,default,daily_report,steps,1766102400,"{""calories"":399,""distance"":5878,""steps"":9946}",1766221755
6736505735,default,daily_report,steps,1766188800,"{""calories"":89,""distance"":1341,""steps"":2269}",1766230484
6736505735,default,daily_report,spo2,1758240000,"{""avg_spo2"":96,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":96,""time"":1758293287,""dbKey"":""single_spo2"",""dbTime"":1758289687,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":96,""min_spo2"":96}",1758395664
6736505735,default,daily_report,spo2,1759708800,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1759794630,""dbKey"":""single_spo2"",""dbTime"":1759791030,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":95}",1760115147
6736505735,default,daily_report,spo2,1759795200,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":92,""time"":1759872030,""dbKey"":""single_spo2"",""dbTime"":1759868430,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":92}",1760115147
6736505735,default,daily_report,spo2,1759881600,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1759967730,""dbKey"":""single_spo2"",""dbTime"":1759964130,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":94}",1760115145
6736505735,default,daily_report,spo2,1759968000,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":94,""time"":1760050830,""dbKey"":""single_spo2"",""dbTime"":1760047230,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":91}",1760115145
6736505735,default,daily_report,spo2,1760054400,"{""avg_spo2"":96,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1760110530,""dbKey"":""single_spo2"",""dbTime"":1760106930,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":92}",1760115145
6736505735,default,daily_report,spo2,1760140800,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":96,""time"":1760216130,""dbKey"":""single_spo2"",""dbTime"":1760212530,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":95}",1760340101
6736505735,default,daily_report,spo2,1760227200,"{""avg_spo2"":95,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":95,""time"":1760313030,""dbKey"":""single_spo2"",""dbTime"":1760309430,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":98,""min_spo2"":94}",1760799818
6736505735,default,daily_report,spo2,1760313600,"{""avg_spo2"":96,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":97,""time"":1760383831,""dbKey"":""single_spo2"",""dbTime"":1760380231,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":91}",1760799817
6736505735,default,daily_report,spo2,1760486400,"{""avg_spo2"":96,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":96,""time"":1760568030,""dbKey"":""single_spo2"",""dbTime"":1760564430,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":94}",1760799817
6736505735,default,daily_report,spo2,1760572800,"{""avg_spo2"":96,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1760658930,""dbKey"":""single_spo2"",""dbTime"":1760655330,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":93}",1760799265
6736505735,default,daily_report,spo2,1760659200,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":92,""time"":1760740830,""dbKey"":""single_spo2"",""dbTime"":1760737230,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":92}",1760799265
6736505735,default,daily_report,spo2,1760745600,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1760831730,""dbKey"":""single_spo2"",""dbTime"":1760828130,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":94}",1761759760
6736505735,default,daily_report,spo2,1760832000,"{""avg_spo2"":96,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1760906130,""dbKey"":""single_spo2"",""dbTime"":1760902530,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":91}",1761759760
6736505735,default,daily_report,spo2,1760918400,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":97,""time"":1761004530,""dbKey"":""single_spo2"",""dbTime"":1761000930,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":94}",1761759760
6736505735,default,daily_report,spo2,1761004800,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":97,""time"":1761024330,""dbKey"":""single_spo2"",""dbTime"":1761020730,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":94}",1761759758
6736505735,default,daily_report,spo2,1761091200,"{""avg_spo2"":96,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1761169530,""dbKey"":""single_spo2"",""dbTime"":1761165930,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":91}",1761759758
6736505735,default,daily_report,spo2,1761177600,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":94,""time"":1761252030,""dbKey"":""single_spo2"",""dbTime"":1761248430,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":90}",1761759758
6736505735,default,daily_report,spo2,1761264000,"{""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":97,""time"":1761349530,""dbKey"":""single_spo2"",""dbTime"":1761345930,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":90}",1761759756
6736505735,default,daily_report,spo2,1761350400,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1761368130,""dbKey"":""single_spo2"",""dbTime"":1761364530,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":94}",1761759756
6736505735,default,daily_report,spo2,1761523200,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1761605730,""dbKey"":""single_spo2"",""dbTime"":1761602130,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":94}",1761759754
6736505735,default,daily_report,spo2,1761609600,"{""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1761684030,""dbKey"":""single_spo2"",""dbTime"":1761680430,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":95}",1761759754
6736505735,default,daily_report,spo2,1761696000,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":96,""time"":1761774930,""dbKey"":""single_spo2"",""dbTime"":1761771330,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":92}",1762685249
6736505735,default,daily_report,spo2,1761782400,"{""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1761863430,""dbKey"":""single_spo2"",""dbTime"":1761859830,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":96}",1762685245
6736505735,default,daily_report,spo2,1761868800,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":97,""time"":1761952830,""dbKey"":""single_spo2"",""dbTime"":1761949230,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":93}",1762685245
6736505735,default,daily_report,spo2,1761955200,"{""avg_spo2"":96,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":97,""time"":1762041331,""dbKey"":""single_spo2"",""dbTime"":1762037731,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":90}",1762685245
6736505735,default,daily_report,spo2,1762041600,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1762109130,""dbKey"":""single_spo2"",""dbTime"":1762105530,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":91}",1762685242
6736505735,default,daily_report,spo2,1762128000,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1762211730,""dbKey"":""single_spo2"",""dbTime"":1762208130,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":93}",1762685242
6736505735,default,daily_report,spo2,1762214400,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1762300230,""dbKey"":""single_spo2"",""dbTime"":1762296630,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":91}",1762685242
6736505735,default,daily_report,spo2,1762300800,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1762382730,""dbKey"":""single_spo2"",""dbTime"":1762379130,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":93}",1762685238
6736505735,default,daily_report,spo2,1762387200,"{""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1762472430,""dbKey"":""single_spo2"",""dbTime"":1762468830,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":95}",1762685238
6736505735,default,daily_report,spo2,1762473600,"{""avg_spo2"":96,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":92,""time"":1762525230,""dbKey"":""single_spo2"",""dbTime"":1762521630,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":90}",1762685234
6736505735,default,daily_report,spo2,1762560000,"{""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1762645830,""dbKey"":""single_spo2"",""dbTime"":1762642230,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":94}",1762685234
6736505735,default,daily_report,spo2,1762646400,"{""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1762723830,""dbKey"":""single_spo2"",""dbTime"":1762720230,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":94}",1763942605
6736505735,default,daily_report,spo2,1762732800,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1762807831,""dbKey"":""single_spo2"",""dbTime"":1762804231,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":94}",1763942605
6736505735,default,daily_report,spo2,1762819200,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1762893630,""dbKey"":""single_spo2"",""dbTime"":1762890030,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":93}",1763942605
6736505735,default,daily_report,spo2,1762905600,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1762940430,""dbKey"":""single_spo2"",""dbTime"":1762936830,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":93}",1763942604
6736505735,default,daily_report,spo2,1762992000,"{""avg_spo2"":96,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":99,""time"":1763077830,""dbKey"":""single_spo2"",""dbTime"":1763074230,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":90}",1763942604
6736505735,default,daily_report,spo2,1763078400,"{""avg_spo2"":96,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":96,""time"":1763158230,""dbKey"":""single_spo2"",""dbTime"":1763154630,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":93}",1763942602
6736505735,default,daily_report,spo2,1763164800,"{""avg_spo2"":97,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":96,""time"":1763250930,""dbKey"":""single_spo2"",""dbTime"":1763247330,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":93}",1763942602
6736505735,default,daily_report,spo2,1763251200,"{""avg_spo2"":98,""lack_spo2_count"":0,""latest_spo2"":{""spo2"":98,""time"":1763336430,""dbKey"":""single_spo2"",""dbTime"":1763332830,""sid"":""huami.39872/AAAAC12R921330""},""max_spo2"":99,""min_spo2"":95}",1763942602
